1024 11781
459 768 3
459 769 4
459 770 5
459 771 4
459 772 4
459 773 4
459 774 3
459 775 4
459 776 6
459 777 4
459 778 5
459 779 5
459 780 4
459 781 3
459 782 5
459 783 5
459 784 4
459 785 5
459 786 4
459 787 5
459 788 4
459 789 4
459 790 4
459 791 5
459 792 4
459 793 5
459 794 4
459 795 4
459 796 4
459 797 5
459 798 4
459 799 5
459 800 5
459 801 5
459 802 4
459 803 5
459 804 4
459 805 6
459 806 5
459 807 4
459 808 4
459 809 3
459 810 5
459 811 4
459 812 4
459 813 4
459 814 4
459 815 5
459 816 5
459 817 6
459 818 4
459 819 4
459 820 4
459 821 5
459 822 5
459 823 3
459 824 5
459 825 5
459 826 4
459 827 5
459 828 4
459 829 5
459 830 4
459 831 4
459 832 6
459 833 4
459 834 4
459 835 4
459 836 4
459 837 5
459 838 4
459 839 5
459 840 4
459 841 4
459 842 4
459 843 3
459 844 5
459 845 4
459 846 5
459 847 4
459 848 4
459 849 4
459 850 5
459 851 5
459 852 3
459 853 4
459 854 5
459 855 6
459 856 7
459 857 4
459 858 3
459 859 5
459 860 5
459 861 5
459 862 3
459 863 5
459 864 5
459 865 5
459 866 4
459 867 5
459 868 4
459 869 3
459 870 4
459 871 4
459 872 5
459 873 5
459 874 5
459 875 4
459 876 4
459 877 4
459 878 4
459 879 5
459 880 4
459 881 5
459 882 5
459 883 5
459 884 4
459 885 3
459 886 5
459 887 4
459 888 3
459 889 5
459 890 5
459 891 5
459 892 5
459 893 6
460 757 4
460 758 4
460 759 7
460 760 5
460 761 4
460 762 5
460 763 5
460 764 5
460 765 5
460 766 5
460 767 3
460 768 3
460 769 6
460 770 4
460 771 5
460 772 6
460 773 4
460 774 4
460 775 5
460 776 4
460 777 4
460 778 3
460 779 4
460 780 4
460 781 4
460 782 3
460 783 3
460 784 4
460 785 4
460 786 4
460 787 3
460 788 5
460 789 4
460 790 5
460 791 5
460 792 5
460 793 4
460 794 3
460 795 4
460 796 4
460 797 5
460 798 5
460 799 5
460 800 5
460 801 6
460 802 6
460 803 5
460 804 6
460 805 6
460 806 3
460 807 5
460 808 6
460 809 5
460 810 4
460 811 5
460 812 5
460 813 4
460 814 5
460 815 4
460 816 4
460 817 4
460 818 5
460 819 5
460 820 4
460 821 3
460 822 4
460 823 5
460 824 4
460 825 5
460 826 4
460 827 4
460 828 3
460 829 3
460 830 5
460 831 6
460 832 3
460 833 4
460 834 5
460 835 6
460 836 4
460 837 5
460 838 4
460 839 4
460 840 3
460 841 5
460 842 3
460 843 5
460 844 4
460 845 4
460 846 4
460 847 5
460 848 4
460 849 5
460 850 5
460 851 5
460 852 5
460 853 6
460 854 3
460 855 5
460 856 5
460 857 4
460 858 5
460 859 5
460 860 4
460 861 3
460 862 4
460 863 4
460 864 3
460 865 4
460 866 3
460 867 4
460 868 5
460 869 4
460 870 5
460 871 5
460 872 5
460 873 5
460 874 5
460 875 4
460 876 4
460 877 4
460 878 4
460 879 4
460 880 5
460 881 3
460 882 6
460 883 4
460 884 4
460 885 5
460 886 5
460 887 4
460 888 4
460 889 5
460 890 5
460 891 4
460 892 5
460 893 6
460 894 6
461 757 5
461 758 3
461 759 6
461 760 4
461 761 4
461 762 5
461 763 5
461 764 4
461 765 4
461 766 4
461 767 5
461 768 4
461 769 3
461 770 6
461 771 5
461 772 6
461 773 6
461 774 5
461 775 4
461 776 4
461 777 5
461 778 4
461 779 4
461 780 4
461 781 4
461 782 6
461 783 5
461 784 5
461 785 5
461 786 4
461 787 5
461 788 3
461 789 4
461 790 5
461 791 5
461 792 6
461 793 5
461 794 6
461 795 4
461 796 4
461 797 5
461 798 4
461 799 5
461 800 5
461 801 5
461 802 6
461 803 5
461 804 6
461 805 5
461 806 6
461 807 4
461 808 5
461 809 5
461 810 4
461 811 4
461 812 5
461 813 5
461 814 5
461 815 4
461 816 4
461 817 3
461 818 4
461 819 5
461 820 3
461 821 6
461 822 4
461 823 4
461 824 5
461 825 5
461 826 5
461 827 4
461 828 5
461 829 4
461 830 4
461 831 4
461 832 5
461 833 5
461 834 5
461 835 2
461 836 4
461 837 6
461 838 5
461 839 5
461 840 5
461 841 4
461 842 5
461 843 3
461 844 4
461 845 4
461 846 4
461 847 5
461 848 5
461 849 4
461 850 4
461 851 5
461 852 5
461 853 5
461 854 4
461 855 6
461 856 4
461 857 5
461 858 5
461 859 3
461 860 4
461 861 5
461 862 5
461 863 4
461 864 4
461 865 5
461 866 5
461 867 5
461 868 4
461 869 4
461 870 5
461 871 4
461 872 4
461 873 6
461 874 5
461 875 5
461 876 5
461 877 5
461 878 5
461 879 4
461 880 5
461 881 5
461 882 4
461 883 4
461 884 5
461 885 4
461 886 4
461 887 5
461 888 4
461 889 4
461 890 4
461 891 5
461 892 4
461 893 5
461 894 4
461 895 5
462 757 5
462 758 6
462 759 4
462 760 5
462 761 5
462 762 4
462 763 4
462 764 6
462 765 5
462 766 5
462 767 5
462 768 5
462 769 5
462 770 5
462 771 5
462 772 5
462 773 6
462 774 6
462 775 5
462 776 5
462 777 4
462 778 4
462 779 5
462 780 6
462 781 4
462 782 3
462 783 3
462 784 5
462 785 4
462 786 4
462 787 5
462 788 4
462 789 4
462 790 4
462 791 4
462 792 4
462 793 5
462 794 4
462 795 6
462 796 4
462 797 5
462 798 6
462 799 5
462 800 4
462 801 4
462 802 3
462 803 5
462 804 5
462 805 5
462 806 5
462 807 3
462 808 2
462 809 4
462 810 5
462 811 4
462 812 5
462 813 5
462 814 3
462 815 5
462 816 6
462 817 4
462 818 4
462 819 5
462 820 5
462 821 4
462 822 4
462 823 5
462 824 5
462 825 5
462 826 5
462 827 4
462 828 4
462 829 5
462 830 5
462 831 5
462 832 4
462 833 4
462 834 3
462 835 4
462 836 4
462 837 3
462 838 5
462 839 3
462 840 4
462 841 5
462 842 4
462 843 5
462 844 5
462 845 3
462 846 5
462 847 3
462 848 6
462 849 6
462 850 5
462 851 4
462 852 5
462 853 5
462 854 5
462 855 6
462 856 5
462 857 4
462 858 4
462 859 4
462 860 5
462 861 4
462 862 4
462 863 4
462 864 5
462 865 5
462 866 5
462 867 5
462 868 5
462 869 5
462 870 5
462 871 5
462 872 5
462 873 4
462 874 4
462 875 4
462 876 5
462 877 4
462 878 4
462 879 2
462 880 5
462 881 5
462 882 4
462 883 3
462 884 4
462 885 4
462 886 5
462 887 5
462 888 5
462 889 4
462 890 5
462 891 4
462 892 3
462 893 6
462 894 5
462 895 4
462 896 4
463 757 4
463 758 3
463 759 4
463 760 4
463 761 4
463 762 4
463 763 5
463 764 5
463 765 4
463 766 5
463 767 4
463 768 4
463 769 5
463 770 5
463 771 4
463 772 5
463 773 5
463 774 4
463 775 5
463 776 3
463 777 4
463 778 4
463 779 5
463 780 5
463 781 5
463 782 3
463 783 5
463 784 4
463 785 5
463 786 5
463 787 5
463 788 4
463 789 5
463 790 5
463 791 5
463 792 4
463 793 3
463 794 4
463 795 5
463 796 6
463 797 5
463 798 3
463 799 5
463 800 4
463 801 4
463 802 5
463 803 5
463 804 5
463 805 4
463 806 5
463 807 5
463 808 4
463 809 5
463 810 3
463 811 4
463 812 6
463 813 5
463 814 5
463 815 3
463 816 5
463 817 4
463 818 4
463 819 4
463 820 4
463 821 3
463 822 4
463 823 5
463 824 4
463 825 5
463 826 4
463 827 5
463 828 5
463 829 4
463 830 5
463 831 4
463 832 4
463 833 4
463 834 4
463 835 5
463 836 6
463 837 4
463 838 4
463 839 4
463 840 5
463 841 3
463 842 5
463 843 4
463 844 5
463 845 5
463 846 5
463 847 4
463 848 6
463 849 5
463 850 5
463 851 4
463 852 5
463 853 4
463 854 5
463 855 4
463 856 4
463 857 4
463 858 5
463 859 5
463 860 7
463 861 4
463 862 5
463 863 4
463 864 5
463 865 4
463 866 6
463 867 5
463 868 4
463 869 5
463 870 4
463 871 5
463 872 5
463 873 5
463 874 5
463 875 3
463 876 3
463 877 4
463 878 4
463 879 4
463 880 4
463 881 4
463 882 4
463 883 5
463 884 3
463 885 5
463 886 4
463 887 6
463 888 5
463 889 5
463 890 4
463 891 5
463 892 4
463 893 4
463 894 4
463 895 4
463 896 6
463 897 4
464 757 5
464 758 4
464 759 3
464 760 4
464 761 4
464 762 7
464 763 5
464 764 5
464 765 3
464 766 5
464 767 3
464 768 5
464 769 5
464 770 3
464 771 4
464 772 5
464 773 5
464 774 6
464 775 4
464 776 4
464 777 4
464 778 5
464 779 4
464 780 4
464 781 5
464 782 4
464 783 5
464 784 4
464 785 3
464 786 5
464 787 4
464 788 5
464 789 5
464 790 3
464 791 5
464 792 4
464 793 5
464 794 4
464 795 4
464 796 4
464 797 4
464 798 5
464 799 5
464 800 5
464 801 5
464 802 4
464 803 4
464 804 5
464 805 4
464 806 5
464 807 4
464 808 4
464 809 5
464 810 4
464 811 3
464 812 2
464 813 5
464 814 4
464 815 3
464 816 5
464 817 5
464 818 4
464 819 6
464 820 6
464 821 5
464 822 5
464 823 4
464 824 4
464 825 4
464 826 4
464 827 5
464 828 4
464 829 4
464 830 4
464 831 5
464 832 6
464 833 5
464 834 5
464 835 5
464 836 5
464 837 5
464 838 5
464 839 4
464 840 6
464 841 5
464 842 5
464 843 5
464 844 5
464 845 5
464 846 4
464 847 5
464 848 4
464 849 6
464 850 4
464 851 5
464 852 5
464 853 4
464 854 5
464 855 4
464 856 4
464 857 4
464 858 4
464 859 5
464 860 4
464 861 4
464 862 4
464 863 4
464 864 5
464 865 4
464 866 5
464 867 4
464 868 6
464 869 4
464 870 4
464 871 5
464 872 4
464 873 4
464 874 4
464 875 5
464 876 5
464 877 4
464 878 5
464 879 4
464 880 4
464 881 5
464 882 5
464 883 5
464 884 5
464 885 4
464 886 4
464 887 4
464 888 5
464 889 3
464 890 4
464 891 4
464 892 6
464 893 5
464 894 5
464 895 5
464 896 5
464 897 4
464 898 4
465 757 4
465 758 5
465 759 6
465 760 4
465 761 5
465 762 5
465 763 5
465 764 5
465 765 6
465 766 5
465 767 4
465 768 4
465 769 5
465 770 4
465 771 4
465 772 5
465 773 5
465 774 4
465 775 5
465 776 6
465 777 4
465 778 4
465 779 5
465 780 5
465 781 6
465 782 4
465 783 7
465 784 6
465 785 4
465 786 4
465 787 4
465 788 4
465 789 6
465 790 5
465 791 4
465 792 4
465 793 5
465 794 4
465 795 3
465 796 5
465 797 5
465 798 5
465 799 6
465 800 6
465 801 5
465 802 5
465 803 5
465 804 5
465 805 4
465 806 5
465 807 6
465 808 4
465 809 4
465 810 5
465 811 4
465 812 5
465 813 5
465 814 4
465 815 3
465 816 5
465 817 5
465 818 5
465 819 4
465 820 5
465 821 2
465 822 4
465 823 5
465 824 4
465 825 4
465 826 4
465 827 5
465 828 4
465 829 4
465 830 4
465 831 5
465 832 4
465 833 5
465 834 4
465 835 3
465 836 4
465 837 4
465 838 5
465 839 5
465 840 5
465 841 4
465 842 5
465 843 4
465 844 5
465 845 5
465 846 5
465 847 6
465 848 4
465 849 4
465 850 5
465 851 6
465 852 4
465 853 5
465 854 5
465 855 5
465 856 4
465 857 5
465 858 3
465 859 5
465 860 3
465 861 5
465 862 5
465 863 4
465 864 5
465 865 5
465 866 5
465 867 5
465 868 5
465 869 6
465 870 3
465 871 4
465 872 5
465 873 5
465 874 4
465 875 5
465 876 4
465 877 4
465 878 5
465 879 5
465 880 5
465 881 6
465 882 6
465 883 5
465 884 6
465 885 5
465 886 4
465 887 4
465 888 5
465 889 5
465 890 4
465 891 4
465 892 6
465 893 5
465 894 5
465 895 5
465 896 5
465 897 4
465 898 5
465 899 5
466 757 4
466 758 4
466 759 4
466 760 4
466 761 5
466 762 5
466 763 4
466 764 5
466 765 5
466 766 4
466 767 5
466 768 5
466 769 3
466 770 5
466 771 5
466 772 5
466 773 3
466 774 6
466 775 5
466 776 5
466 777 5
466 778 4
466 779 5
466 780 4
466 781 5
466 782 4
466 783 4
466 784 4
466 785 6
466 786 4
466 787 5
466 788 6
466 789 4
466 790 5
466 791 5
466 792 4
466 793 4
466 794 5
466 795 3
466 796 3
466 797 6
466 798 6
466 799 4
466 800 4
466 801 4
466 802 5
466 803 5
466 804 4
466 805 4
466 806 4
466 807 4
466 808 4
466 809 5
466 810 5
466 811 5
466 812 4
466 813 6
466 814 4
466 815 5
466 816 6
466 817 4
466 818 5
466 819 6
466 820 5
466 821 4
466 822 5
466 823 4
466 824 5
466 825 5
466 826 5
466 827 5
466 828 4
466 829 5
466 830 5
466 831 4
466 832 4
466 833 4
466 834 4
466 835 4
466 836 4
466 837 5
466 838 3
466 839 4
466 840 5
466 841 4
466 842 5
466 843 4
466 844 5
466 845 4
466 846 5
466 847 6
466 848 5
466 849 6
466 850 6
466 851 5
466 852 3
466 853 4
466 854 4
466 855 4
466 856 5
466 857 4
466 858 5
466 859 4
466 860 3
466 861 5
466 862 6
466 863 4
466 864 6
466 865 5
466 866 4
466 867 4
466 868 5
466 869 4
466 870 4
466 871 3
466 872 4
466 873 6
466 874 4
466 875 4
466 876 5
466 877 5
466 878 5
466 879 5
466 880 4
466 881 5
466 882 4
466 883 4
466 884 4
466 885 3
466 886 3
466 887 5
466 888 4
466 889 3
466 890 4
466 891 4
466 892 5
466 893 4
466 894 4
466 895 5
466 896 3
466 897 5
466 898 3
466 899 5
466 900 4
467 757 5
467 758 3
467 759 5
467 760 5
467 761 5
467 762 5
467 763 5
467 764 5
467 765 5
467 766 5
467 767 4
467 768 5
467 769 4
467 770 4
467 771 5
467 772 5
467 773 5
467 774 4
467 775 4
467 776 4
467 777 4
467 778 4
467 779 4
467 780 5
467 781 5
467 782 3
467 783 5
467 784 4
467 785 5
467 786 5
467 787 4
467 788 6
467 789 5
467 790 5
467 791 5
467 792 3
467 793 5
467 794 5
467 795 4
467 796 6
467 797 5
467 798 5
467 799 3
467 800 4
467 801 4
467 802 5
467 803 4
467 804 2
467 805 5
467 806 4
467 807 4
467 808 3
467 809 5
467 810 4
467 811 4
467 812 5
467 813 5
467 814 5
467 815 4
467 816 4
467 817 4
467 818 4
467 819 4
467 820 5
467 821 6
467 822 6
467 823 4
467 824 5
467 825 5
467 826 5
467 827 5
467 828 4
467 829 5
467 830 4
467 831 4
467 832 6
467 833 4
467 834 3
467 835 5
467 836 3
467 837 3
467 838 4
467 839 4
467 840 5
467 841 4
467 842 3
467 843 6
467 844 4
467 845 4
467 846 4
467 847 5
467 848 4
467 849 4
467 850 4
467 851 6
467 852 4
467 853 5
467 854 4
467 855 5
467 856 6
467 857 5
467 858 5
467 859 4
467 860 4
467 861 5
467 862 4
467 863 5
467 864 4
467 865 5
467 866 4
467 867 4
467 868 4
467 869 4
467 870 5
467 871 5
467 872 4
467 873 4
467 874 3
467 875 5
467 876 4
467 877 5
467 878 5
467 879 4
467 880 5
467 881 5
467 882 5
467 883 5
467 884 4
467 885 5
467 886 4
467 887 5
467 888 5
467 889 5
467 890 4
467 891 5
467 892 5
467 893 5
467 894 4
467 895 5
467 896 4
467 897 3
467 898 5
467 899 4
467 900 4
467 901 5
468 757 4
468 758 4
468 759 5
468 760 5
468 761 4
468 762 4
468 763 4
468 764 5
468 765 5
468 766 4
468 767 3
468 768 4
468 769 5
468 770 4
468 771 4
468 772 4
468 773 3
468 774 5
468 775 5
468 776 5
468 777 3
468 778 4
468 779 6
468 780 4
468 781 5
468 782 4
468 783 6
468 784 5
468 785 5
468 786 5
468 787 4
468 788 3
468 789 5
468 790 4
468 791 5
468 792 5
468 793 4
468 794 4
468 795 4
468 796 6
468 797 3
468 798 6
468 799 5
468 800 5
468 801 3
468 802 5
468 803 6
468 804 5
468 805 6
468 806 5
468 807 3
468 808 5
468 809 4
468 810 3
468 811 4
468 812 5
468 813 4
468 814 6
468 815 5
468 816 5
468 817 3
468 818 5
468 819 5
468 820 6
468 821 3
468 822 4
468 823 5
468 824 5
468 825 4
468 826 4
468 827 5
468 828 6
468 829 4
468 830 6
468 831 5
468 832 4
468 833 6
468 834 4
468 835 6
468 836 3
468 837 4
468 838 4
468 839 6
468 840 6
468 841 4
468 842 5
468 843 5
468 844 4
468 845 4
468 846 4
468 847 4
468 848 4
468 849 4
468 850 4
468 851 5
468 852 5
468 853 4
468 854 5
468 855 4
468 856 5
468 857 5
468 858 5
468 859 5
468 860 3
468 861 4
468 862 3
468 863 4
468 864 5
468 865 5
468 866 3
468 867 5
468 868 5
468 869 4
468 870 4
468 871 5
468 872 5
468 873 5
468 874 5
468 875 5
468 876 6
468 877 4
468 878 4
468 879 4
468 880 5
468 881 3
468 882 5
468 883 5
468 884 5
468 885 4
468 886 4
468 887 5
468 888 6
468 889 5
468 890 5
468 891 5
468 892 4
468 893 6
468 894 6
468 895 4
468 896 4
468 897 5
468 898 5
468 899 5
468 900 5
468 901 5
468 902 5
469 757 6
469 758 5
469 759 6
469 760 4
469 761 5
469 762 7
469 763 6
469 764 3
469 765 4
469 766 4
469 767 4
469 768 4
469 769 6
469 770 6
469 771 3
469 772 4
469 773 2
469 774 5
469 775 5
469 776 5
469 777 4
469 778 4
469 779 5
469 780 5
469 781 3
469 782 4
469 783 5
469 784 6
469 785 6
469 786 5
469 787 4
469 788 5
469 789 6
469 790 6
469 791 3
469 792 5
469 793 5
469 794 5
469 795 4
469 796 4
469 797 4
469 798 5
469 799 3
469 800 3
469 801 4
469 802 5
469 803 5
469 804 3
469 805 6
469 806 4
469 807 5
469 808 5
469 809 4
469 810 4
469 811 6
469 812 4
469 813 4
469 814 5
469 815 4
469 816 5
469 817 5
469 818 5
469 819 5
469 820 4
469 821 5
469 822 4
469 823 4
469 824 4
469 825 5
469 826 4
469 827 5
469 828 4
469 829 5
469 830 3
469 831 5
469 832 5
469 833 5
469 834 5
469 835 3
469 836 5
469 837 5
469 838 6
469 839 5
469 840 4
469 841 5
469 842 4
469 843 4
469 844 4
469 845 4
469 846 4
469 847 5
469 848 6
469 849 4
469 850 5
469 851 4
469 852 5
469 853 3
469 854 4
469 855 6
469 856 5
469 857 5
469 858 4
469 859 5
469 860 5
469 861 5
469 862 5
469 863 6
469 864 4
469 865 6
469 866 4
469 867 4
469 868 4
469 869 3
469 870 5
469 871 6
469 872 5
469 873 3
469 874 4
469 875 4
469 876 4
469 877 3
469 878 4
469 879 5
469 880 4
469 881 4
469 882 4
469 883 5
469 884 4
469 885 4
469 886 4
469 887 4
469 888 4
469 889 5
469 890 4
469 891 6
469 892 5
469 893 4
469 894 6
469 895 5
469 896 4
469 897 4
469 898 3
469 899 4
469 900 5
469 901 6
469 902 5
469 903 5
470 757 3
470 758 5
470 759 3
470 760 4
470 761 5
470 762 5
470 763 5
470 764 5
470 765 5
470 766 5
470 767 3
470 768 4
470 769 5
470 770 4
470 771 4
470 772 3
470 773 4
470 774 5
470 775 4
470 776 5
470 777 5
470 778 5
470 779 4
470 780 3
470 781 5
470 782 4
470 783 5
470 784 5
470 785 4
470 786 5
470 787 4
470 788 5
470 789 5
470 790 5
470 791 4
470 792 5
470 793 5
470 794 6
470 795 4
470 796 6
470 797 4
470 798 6
470 799 6
470 800 4
470 801 4
470 802 5
470 803 4
470 804 4
470 805 5
470 806 4
470 807 5
470 808 6
470 809 4
470 810 5
470 811 4
470 812 4
470 813 4
470 814 5
470 815 5
470 816 5
470 817 4
470 818 4
470 819 3
470 820 4
470 821 5
470 822 4
470 823 5
470 824 5
470 825 4
470 826 4
470 827 5
470 828 4
470 829 3
470 830 5
470 831 5
470 832 4
470 833 4
470 834 6
470 835 5
470 836 5
470 837 4
470 838 3
470 839 4
470 840 4
470 841 4
470 842 5
470 843 5
470 844 4
470 845 6
470 846 4
470 847 4
470 848 5
470 849 3
470 850 4
470 851 4
470 852 4
470 853 5
470 854 3
470 855 4
470 856 5
470 857 5
470 858 5
470 859 4
470 860 5
470 861 4
470 862 4
470 863 4
470 864 5
470 865 4
470 866 5
470 867 5
470 868 6
470 869 5
470 870 5
470 871 4
470 872 6
470 873 5
470 874 6
470 875 4
470 876 4
470 877 4
470 878 4
470 879 4
470 880 4
470 881 6
470 882 5
470 883 4
470 884 5
470 885 4
470 886 4
470 887 4
470 888 4
470 889 5
470 890 5
470 891 4
470 892 5
470 893 4
470 894 4
470 895 4
470 896 3
470 897 4
470 898 5
470 899 5
470 900 6
470 901 5
470 902 4
470 903 5
470 904 5
471 757 3
471 758 3
471 759 3
471 760 6
471 761 5
471 762 4
471 763 4
471 764 5
471 765 4
471 766 4
471 767 4
471 768 4
471 769 4
471 770 4
471 771 5
471 772 5
471 773 4
471 774 5
471 775 5
471 776 4
471 777 5
471 778 4
471 779 4
471 780 5
471 781 4
471 782 4
471 783 5
471 784 5
471 785 4
471 786 4
471 787 4
471 788 4
471 789 4
471 790 5
471 791 4
471 792 4
471 793 3
471 794 5
471 795 5
471 796 5
471 797 4
471 798 5
471 799 3
471 800 3
471 801 4
471 802 6
471 803 4
471 804 5
471 805 4
471 806 5
471 807 5
471 808 4
471 809 4
471 810 4
471 811 5
471 812 5
471 813 5
471 814 5
471 815 4
471 816 6
471 817 5
471 818 6
471 819 4
471 820 4
471 821 4
471 822 4
471 823 4
471 824 5
471 825 5
471 826 4
471 827 4
471 828 5
471 829 5
471 830 5
471 831 4
471 832 5
471 833 5
471 834 5
471 835 4
471 836 5
471 837 3
471 838 5
471 839 5
471 840 5
471 841 4
471 842 5
471 843 5
471 844 5
471 845 7
471 846 4
471 847 5
471 848 4
471 849 4
471 850 4
471 851 4
471 852 4
471 853 4
471 854 4
471 855 4
471 856 5
471 857 4
471 858 5
471 859 3
471 860 4
471 861 4
471 862 4
471 863 5
471 864 5
471 865 5
471 866 5
471 867 4
471 868 5
471 869 5
471 870 3
471 871 5
471 872 4
471 873 5
471 874 4
471 875 7
471 876 5
471 877 4
471 878 4
471 879 4
471 880 5
471 881 4
471 882 4
471 883 5
471 884 4
471 885 5
471 886 3
471 887 4
471 888 3
471 889 4
471 890 4
471 891 4
471 892 4
471 893 5
471 894 5
471 895 5
471 896 4
471 897 4
471 898 3
471 899 5
471 900 5
471 901 4
471 902 4
471 903 4
471 904 6
471 905 3
472 757 6
472 758 5
472 759 4
472 760 3
472 761 5
472 762 4
472 763 4
472 764 4
472 765 4
472 766 4
472 767 4
472 768 4
472 769 6
472 770 4
472 771 4
472 772 5
472 773 4
472 774 6
472 775 5
472 776 6
472 777 3
472 778 5
472 779 6
472 780 4
472 781 4
472 782 5
472 783 4
472 784 6
472 785 5
472 786 4
472 787 5
472 788 5
472 789 3
472 790 5
472 791 5
472 792 4
472 793 4
472 794 4
472 795 4
472 796 4
472 797 6
472 798 3
472 799 3
472 800 4
472 801 5
472 802 5
472 803 5
472 804 6
472 805 2
472 806 4
472 807 5
472 808 5
472 809 4
472 810 3
472 811 4
472 812 3
472 813 5
472 814 5
472 815 4
472 816 4
472 817 3
472 818 5
472 819 5
472 820 5
472 821 3
472 822 5
472 823 5
472 824 4
472 825 5
472 826 5
472 827 4
472 828 4
472 829 4
472 830 5
472 831 4
472 832 4
472 833 6
472 834 4
472 835 5
472 836 4
472 837 4
472 838 5
472 839 5
472 840 4
472 841 6
472 842 6
472 843 4
472 844 5
472 845 6
472 846 4
472 847 3
472 848 5
472 849 6
472 850 5
472 851 6
472 852 5
472 853 3
472 854 6
472 855 5
472 856 6
472 857 5
472 858 4
472 859 4
472 860 4
472 861 3
472 862 6
472 863 5
472 864 5
472 865 4
472 866 4
472 867 5
472 868 4
472 869 3
472 870 4
472 871 5
472 872 4
472 873 6
472 874 5
472 875 6
472 876 4
472 877 5
472 878 5
472 879 4
472 880 5
472 881 3
472 882 4
472 883 4
472 884 4
472 885 4
472 886 4
472 887 5
472 888 4
472 889 5
472 890 5
472 891 4
472 892 4
472 893 5
472 894 4
472 895 5
472 896 4
472 897 6
472 898 4
472 899 5
472 900 5
472 901 5
472 902 5
472 903 5
472 904 5
472 905 4
472 906 5
473 757 4
473 758 4
473 759 5
473 760 5
473 761 5
473 762 4
473 763 5
473 764 3
473 765 5
473 766 4
473 767 5
473 768 4
473 769 5
473 770 4
473 771 3
473 772 4
473 773 5
473 774 4
473 775 4
473 776 4
473 777 5
473 778 6
473 779 5
473 780 4
473 781 6
473 782 3
473 783 4
473 784 4
473 785 4
473 786 4
473 787 3
473 788 5
473 789 4
473 790 4
473 791 4
473 792 4
473 793 4
473 794 5
473 795 5
473 796 5
473 797 5
473 798 5
473 799 5
473 800 5
473 801 4
473 802 5
473 803 4
473 804 4
473 805 5
473 806 4
473 807 5
473 808 6
473 809 5
473 810 4
473 811 4
473 812 4
473 813 4
473 814 3
473 815 5
473 816 6
473 817 4
473 818 5
473 819 5
473 820 4
473 821 4
473 822 4
473 823 4
473 824 5
473 825 3
473 826 3
473 827 4
473 828 4
473 829 5
473 830 4
473 831 4
473 832 4
473 833 5
473 834 4
473 835 5
473 836 4
473 837 6
473 838 5
473 839 3
473 840 4
473 841 4
473 842 5
473 843 5
473 844 5
473 845 4
473 846 4
473 847 4
473 848 5
473 849 6
473 850 5
473 851 4
473 852 5
473 853 4
473 854 4
473 855 6
473 856 5
473 857 5
473 858 4
473 859 3
473 860 3
473 861 4
473 862 5
473 863 2
473 864 4
473 865 4
473 866 5
473 867 6
473 868 5
473 869 5
473 870 5
473 871 5
473 872 5
473 873 4
473 874 5
473 875 4
473 876 5
473 877 4
473 878 5
473 879 3
473 880 5
473 881 5
473 882 4
473 883 5
473 884 4
473 885 4
473 886 4
473 887 4
473 888 5
473 889 4
473 890 6
473 891 5
473 892 4
473 893 5
473 894 6
473 895 4
473 896 4
473 897 4
473 898 5
473 899 5
473 900 4
473 901 5
473 902 4
473 903 5
473 904 3
473 905 5
473 906 3
473 907 4
474 757 5
474 758 4
474 759 5
474 760 4
474 761 3
474 762 5
474 763 6
474 764 6
474 765 4
474 766 5
474 767 4
474 768 4
474 769 4
474 770 5
474 771 4
474 772 3
474 773 4
474 774 5
474 775 4
474 776 4
474 777 5
474 778 5
474 779 4
474 780 4
474 781 5
474 782 5
474 783 6
474 784 5
474 785 3
474 786 3
474 787 4
474 788 3
474 789 4
474 790 5
474 791 4
474 792 5
474 793 4
474 794 4
474 795 6
474 796 4
474 797 5
474 798 3
474 799 5
474 800 6
474 801 4
474 802 5
474 803 4
474 804 4
474 805 4
474 806 4
474 807 5
474 808 4
474 809 5
474 810 4
474 811 3
474 812 5
474 813 6
474 814 5
474 815 5
474 816 5
474 817 6
474 818 5
474 819 3
474 820 4
474 821 6
474 822 4
474 823 3
474 824 5
474 825 6
474 826 4
474 827 5
474 828 7
474 829 6
474 830 3
474 831 4
474 832 4
474 833 5
474 834 4
474 835 5
474 836 4
474 837 5
474 838 4
474 839 4
474 840 4
474 841 4
474 842 4
474 843 5
474 844 5
474 845 6
474 846 6
474 847 4
474 848 5
474 849 4
474 850 5
474 851 5
474 852 5
474 853 4
474 854 4
474 855 4
474 856 5
474 857 3
474 858 5
474 859 4
474 860 5
474 861 4
474 862 5
474 863 4
474 864 4
474 865 5
474 866 5
474 867 4
474 868 5
474 869 5
474 870 5
474 871 5
474 872 6
474 873 3
474 874 5
474 875 5
474 876 4
474 877 5
474 878 4
474 879 6
474 880 4
474 881 4
474 882 6
474 883 5
474 884 3
474 885 4
474 886 4
474 887 5
474 888 4
474 889 4
474 890 4
474 891 3
474 892 4
474 893 3
474 894 5
474 895 5
474 896 4
474 897 3
474 898 4
474 899 3
474 900 4
474 901 4
474 902 4
474 903 4
474 904 3
474 905 4
474 906 5
474 907 4
474 908 4
475 757 4
475 758 4
475 759 3
475 760 5
475 761 6
475 762 5
475 763 4
475 764 3
475 765 5
475 766 4
475 767 5
475 768 4
475 769 4
475 770 4
475 771 5
475 772 4
475 773 4
475 774 4
475 775 4
475 776 5
475 777 3
475 778 5
475 779 6
475 780 4
475 781 4
475 782 4
475 783 4
475 784 4
475 785 5
475 786 5
475 787 6
